"FormID","ChemID","Chemical","Formulation","TG3ID","TherapeuticGrp3","TG2ID","TherapeuticGrp2","TG1ID","TherapeuticGrp1","BaseUnits","PropPharmPresc"
"398925","3989","Posaconazole","Oral liq 40 mg per ml","160401","Antifungals","1604","Antifungals","16","Infections - Agents for Systemic Use","ml",100
"398926","3989","Posaconazole","Tab modified-release 100 mg","160401","Antifungals","1604","Antifungals","16","Infections - Agents for Systemic Use","tab",100
"201603","2016","Potassium chloride","Inj 75 mg per ml, 10 ml","41001","Intravenous Administration","410","Fluids and Electrolytes","4","Blood and Blood Forming Organs","inj",37.6493056679507
"201601","2016","Potassium chloride","Tab eff 548 mg (14 m eq) with chloride 285 mg (8 m eq)","41004","Oral Administration","410","Fluids and Electrolytes","4","Blood and Blood Forming Organs","tab",98.868506962908
"201602","2016","Potassium chloride","Tab long-acting 600 mg (8 mmol)","41004","Oral Administration","410","Fluids and Electrolytes","4","Blood and Blood Forming Organs","tab",99.6987286153987
"337025","3370","Potassium citrate","Oral liq 3 mmol per ml","131904","Other Urinary Agents","1319","Urinary Agents","13","Genito-Urinary System","ml",100
"390726","3907","Potassium iodate","Tab 253 mcg (150 mcg elemental iodine)","13825","Iodine","138","Minerals","1","Alimentary Tract and Metabolism","tab",99.3464155931218
"238525","2385","Povidone iodine","Antiseptic Solution 10%","101601","Minor Skin Infections","1016","Minor Skin Infections","10","Dermatologicals","ml",28.3415022379121
"238502","2385","Povidone iodine","Antiseptic soln 10%","101601","Minor Skin Infections","1016","Minor Skin Infections","10","Dermatologicals","ml",42.9898339346588
"238501","2385","Povidone iodine","Oint 10%","101601","Minor Skin Infections","1016","Minor Skin Infections","10","Dermatologicals","g",100
"238504","2385","Povidone iodine","Skin preparation, povidone iodine 10% with 30% alcohol","101601","Minor Skin Infections","1016","Minor Skin Infections","10","Dermatologicals","ml",61.2019285401211
"238505","2385","Povidone iodine","Skin preparation, povidone iodine 10% with 70% alcohol","101601","Minor Skin Infections","1016","Minor Skin Infections","10","Dermatologicals","ml",0.515144355524322
"394226","3942","Pramipexole hydrochloride","Tab 0.25 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.9855066904045
"394228","3942","Pramipexole hydrochloride","Tab 1 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.9730443513692
"394526","3945","Prasugrel","Tab 10 mg","40701","Antiplatelet Agents","407","Antithrombotic Agents","4","Blood and Blood Forming Organs","tab",100
"278002","2780","Pravastatin","Tab 10 mg","73204","HMG CoA Reductase Inhibitors (Statins)","732","Lipid-Modifying Agents","7","Cardiovascular System","tab",100
"278003","2780","Pravastatin","Tab 20 mg","73204","HMG CoA Reductase Inhibitors (Statins)","732","Lipid-Modifying Agents","7","Cardiovascular System","tab",99.988181268236
"278025","2780","Pravastatin","Tab 40 mg","73204","HMG CoA Reductase Inhibitors (Statins)","732","Lipid-Modifying Agents","7","Cardiovascular System","tab",99.991963594243
"399125","3991","Praziquantel","Tab 600 mg","160101","Anthelmintics","1601","Anthelmintics","16","Infections - Agents for Systemic Use","tab",99.8094557580088
"203125","2031","Prazosin","Cap 1 mg","70401","Alpha Adrenoceptor Blockers","704","Alpha-Adrenoceptor Blockers","7","Cardiovascular System","cap",99.9884277837713
"203126","2031","Prazosin","Cap 2 mg","70401","Alpha Adrenoceptor Blockers","704","Alpha-Adrenoceptor Blockers","7","Cardiovascular System","cap",99.8849553664522
"203127","2031","Prazosin","Cap 5 mg","70401","Alpha Adrenoceptor Blockers","704","Alpha-Adrenoceptor Blockers","7","Cardiovascular System","cap",99.8709208804013
"203102","2031","Prazosin","Tab 1 mg","70401","Alpha Adrenoceptor Blockers","704","Alpha-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.9919895153613
"203103","2031","Prazosin","Tab 2 mg","70401","Alpha Adrenoceptor Blockers","704","Alpha-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.8996611992454
"203104","2031","Prazosin","Tab 5 mg","70401","Alpha Adrenoceptor Blockers","704","Alpha-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.894133338845
"203425","2034","Prednisolone","Oral liq 5 mg per ml","140701","Corticosteroids and Related Agents for Systemic Use","1407","Corticosteroids and Related Agents for Systemic Use","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","ml",90.7042356862594
"203202","2032","Prednisolone acetate","Eye drops 1%","310304","Corticosteroids and Other Anti-Inflammatory Preparations","3103","Eye Preparations","31","Sensory Organs","ml",89.8492694963553
"413125","4131","Prednisolone sodium","Rectal foam 20 mg per dose (14 applications)","10404","Rectal and Colonic Anti-inflammatories","104","Antidiarrhoeals","1","Alimentary Tract and Metabolism","pack",100
"405025","4050","Prednisolone sodium phosphate","Eye drops 0.5%, single dose (preservative free)","310304","Corticosteroids and Other Anti-Inflammatory Preparations","3103","Eye Preparations","31","Sensory Organs","dose",100
"203801","2038","Prednisone","Tab 1 mg","140701","Corticosteroids and Related Agents for Systemic Use","1407","Corticosteroids and Related Agents for Systemic Use","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.8983438127804
"203802","2038","Prednisone","Tab 2.5 mg","140701","Corticosteroids and Related Agents for Systemic Use","1407","Corticosteroids and Related Agents for Systemic Use","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.9443698059931
"203804","2038","Prednisone","Tab 20 mg","140701","Corticosteroids and Related Agents for Systemic Use","1407","Corticosteroids and Related Agents for Systemic Use","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",97.0422386409256
"203803","2038","Prednisone","Tab 5 mg","140701","Corticosteroids and Related Agents for Systemic Use","1407","Corticosteroids and Related Agents for Systemic Use","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.213154588483
"409727","4097","Pregabalin","Cap 150 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","cap",99.9136311331223
"409725","4097","Pregabalin","Cap 25 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","cap",99.8634753297992
"409728","4097","Pregabalin","Cap 300 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","cap",99.9394278941626
"409726","4097","Pregabalin","Cap 75 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","cap",99.8618782961211
"400226","4002","Primaquine","Tab 15 mg","161001","Antimalarials","1610","Antimalarials","16","Infections - Agents for Systemic Use","tab",100
"204101","2041","Primidone","Tab 250 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",99.9673137904229
"204201","2042","Probenecid","Tab 500 mg","191301","Hyperuricaemia and Antigout","1913","Hyperuricaemia and Antigout","19","Musculoskeletal System","tab",97.3709697530842
"204701","2047","Procarbazine hydrochloride","Cap 50 mg","250107","Other Cytotoxic Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"601206","6012","Prochlorperazine","Inj 12.5 mg per ml, 1 ml","221601","Antinausea and Vertigo Agents","2216","Antinausea and Vertigo Agents","22","Nervous System","inj",13.0244594488086
"601201","6012","Prochlorperazine","Tab 3 mg buccal","221601","Antinausea and Vertigo Agents","2216","Antinausea and Vertigo Agents","22","Nervous System","tab",98.3469232132362
"601202","6012","Prochlorperazine","Tab 5 mg","221601","Antinausea and Vertigo Agents","2216","Antinausea and Vertigo Agents","22","Nervous System","tab",99.1141684300995
"204901","2049","Procyclidine hydrochloride","Tab 5 mg","220104","Anticholinergics","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.9943057344957
"205225","2052","Progesterone","Cap 100 mg","141301","Other Progestogen Preparations","1413","Other Progestogen Preparations","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","cap",99.997678890436
"247805","2478","Promethazine hydrochloride","Inj 25 mg per ml, 2 ml ampoule","280401","Antihistamines","2804","Antihistamines","28","Respiratory System and Allergies","inj",29.077901660152
"247803","2478","Promethazine hydrochloride","Oral liq 1 mg per 1 ml","280401","Antihistamines","2804","Antihistamines","28","Respiratory System and Allergies","ml",97.8690492136385
"247801","2478","Promethazine hydrochloride","Tab 10 mg","280401","Antihistamines","2804","Antihistamines","28","Respiratory System and Allergies","tab",99.702953409103
"247802","2478","Promethazine hydrochloride","Tab 25 mg","280401","Antihistamines","2804","Antihistamines","28","Respiratory System and Allergies","tab",99.8251524465757
"281001","2810","Propafenone hydrochloride","Tab 150 mg","71301","Antiarrhythmics","713","Antiarrhythmics","7","Cardiovascular System","tab",99.9816256408058
"205701","2057","Propamidine isethionate","Eye drops 0.1%","310301","Anti-Infective Preparations","3103","Eye Preparations","31","Sensory Organs","ml",100
"206006","2060","Propranolol","Cap long-acting 160 mg","71601","Beta Adrenoceptor Blockers","716","Beta-Adrenoceptor Blockers","7","Cardiovascular System","cap",99.9869669603679
"206025","2060","Propranolol","Oral liq 4 mg per ml","71601","Beta Adrenoceptor Blockers","716","Beta-Adrenoceptor Blockers","7","Cardiovascular System","ml",100
"206001","2060","Propranolol","Tab 10 mg","71601","Beta Adrenoceptor Blockers","716","Beta-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.9847362275333
"206002","2060","Propranolol","Tab 40 mg","71601","Beta Adrenoceptor Blockers","716","Beta-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.9855559286755
"124001","1240","Propylene glycol","Liq","380101","Extemporaneously Compounded Preparations and Galenicals","3801","Extemporaneously Compounded Preparations and Galenicals","38","Extemporaneously Compounded Preparations and Galenicals","ml",100
"206201","2062","Propylthiouracil","Tab 50 mg","141401","Thyroid and Antithyroid Agents","1414","Thyroid and Antithyroid Agents","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",100
"420425","4204","Protein free supplement containing carbohydrate, fat with added vitamins and minerals","Powder (neutral), can","421224","Carbohydrate and Fat with added vitamins and minerals","4212","Foods And Supplements For Inherited Metabolic Disease","42","Special Foods","g",100
"293701","2937","Protein supplement","Powder","420204","Protein","4202","Nutrient Modules","42","Special Foods","g",100
"400125","4001","Protionamide","Tab 250 mg","161601","Antituberculotics and Antileprotics","1616","Antituberculotics and Antileprotics","16","Infections - Agents for Systemic Use","tab",100
"206901","2069","Pyrazinamide","Tab 500 mg","161601","Antituberculotics and Antileprotics","1616","Antituberculotics and Antileprotics","16","Infections - Agents for Systemic Use","tab",100
"207001","2070","Pyridostigmine bromide","Tab 60 mg","190101","Anticholinesterases","1901","Anticholinesterases","19","Musculoskeletal System","tab",99.9789124381325
"207102","2071","Pyridoxine hydrochloride","Tab 25 mg","13704","Vitamin B","137","Vitamins","1","Alimentary Tract and Metabolism","tab",100
"207103","2071","Pyridoxine hydrochloride","Tab 50 mg","13704","Vitamin B","137","Vitamins","1","Alimentary Tract and Metabolism","tab",100
"399225","3992","Pyrimethamine","Tab 25 mg","160313","Other Antibiotics","1603","Antibacterials","16","Infections - Agents for Systemic Use","tab",100
"118302","1183","Quetiapine","Tab 100 mg","222201","General","2222","Antipsychotics","22","Nervous System","tab",99.9738004914875
"118303","1183","Quetiapine","Tab 200 mg","222201","General","2222","Antipsychotics","22","Nervous System","tab",99.9604286422665
"118301","1183","Quetiapine","Tab 25 mg","222201","General","2222","Antipsychotics","22","Nervous System","tab",99.9569850025322
"118325","1183","Quetiapine","Tab 300 mg","222201","General","2222","Antipsychotics","22","Nervous System","tab",99.9885743246918
"277202","2772","Quinapril","Tab 10 mg","70701","ACE Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",99.9810388091761
"277203","2772","Quinapril","Tab 20 mg","70701","ACE Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",99.9923121766659
"277201","2772","Quinapril","Tab 5 mg","70701","ACE Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",99.9558611529071
"374925","3749","Quinapril with hydrochlorothiazide","Tab 10 mg with hydrochlorothiazide 12.5 mg","70702","ACE Inhibitors with Diuretics","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",99.9920494886463
"374926","3749","Quinapril with hydrochlorothiazide","Tab 20 mg with hydrochlorothiazide 12.5 mg","70702","ACE Inhibitors with Diuretics","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",99.9938764826815
"207902","2079","Quinine sulphate","Tab 300 mg","161204","Antiprotozoals","1612","Antiparasitics","16","Infections - Agents for Systemic Use","tab",99.7908162844018
"393825","3938","Raloxifene hydrochloride","Tab 60 mg","190806","Other Treatments","1908","Drugs Affecting Bone Metabolism","19","Musculoskeletal System","tab",100
"390025","3900","Raltegravir potassium","Tab 400 mg","162007","Strand Transfer Inhibitors","1620","Antiretrovirals","16","Infections - Agents for Systemic Use","tab",100
"390026","3900","Raltegravir potassium","Tab 600 mg","162007","Strand Transfer Inhibitors","1620","Antiretrovirals","16","Infections - Agents for Systemic Use","tab",100
"416425","4164","Ramipril","Cap 1.25 mg","70701","ACE Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","cap",99.9692508521285
"416428","4164","Ramipril","Cap 10 mg","70701","ACE Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","cap",99.9857631644051
"416426","4164","Ramipril","Cap 2.5 mg","70701","ACE Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","cap",99.9771631918926
"416427","4164","Ramipril","Cap 5 mg","70701","ACE Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","cap",99.9850334924838
"208004","2080","Ranitidine","Inj 25 mg per ml, 2 ml","11003","H2 Antagonists","110","Antiulcerants","1","Alimentary Tract and Metabolism","inj",100
"208003","2080","Ranitidine","Oral liq 150 mg per 10 ml","11003","H2 Antagonists","110","Antiulcerants","1","Alimentary Tract and Metabolism","ml",100
"414825","4148","Rasagiline","Tab 1 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.9991831108161
"402725","4027","Renal enteral  feed 1.8 kcal/ml","Liquid","420609","Renal Products","4206","Oral and Enteral Feeds","42","Special Foods","ml",100
